exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.80192,717.854593592012,2026-06-04T17:44:04.152108
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.80222,14.132573219991173,2026-06-04T17:44:34.975384
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.80156,14.440471224006615,2026-06-04T17:44:50.586183
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.79918,14.87997085301322,2026-06-04T17:45:08.230020
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.8002,10.954563252002117,2026-06-04T17:45:20.496553
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.79854,13.339637220997247,2026-06-04T17:45:35.247406
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,0,0.78666,0.23364199900242966,2026-06-04T17:45:57.007232
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,1,0.7868,0.21437619299103972,2026-06-04T17:45:58.709196
exp3_scalability,SUSY,5000000,50000,50000,18,2,Linear SVM,varies,-1,-1,1000,2,0.7868,0.2223848980065668,2026-06-04T17:46:00.802198
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.8012,32.576945095992414,2026-06-04T17:46:09.283048
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.80192,15.376029065999319,2026-06-04T17:46:17.816407
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.80222,16.21570244099712,2026-06-04T17:46:35.550232
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.80176,32.91880661599862,2026-06-04T17:46:43.652136
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.80156,13.811441263998859,2026-06-04T17:46:50.765134
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.79918,12.112817077009822,2026-06-04T17:47:04.370050
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.80192,27.6134995350003,2026-06-04T17:47:12.683514
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.8002,13.030983144999482,2026-06-04T17:47:18.785456
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.79922,12.622835642003338,2026-06-04T17:47:26.896308
exp3_scalability,SUSY,5000000,50000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.79854,12.504157554998528,2026-06-04T17:47:32.706152
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.7999,12.526934754991089,2026-06-04T17:47:40.837018
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.79864,12.392358925004373,2026-06-04T17:47:54.637671
exp3_scalability,SUSY,5000000,100000,50000,18,2,Linear SVM,varies,-1,-1,1000,0,0.78662,0.4680435869959183,2026-06-04T17:47:56.623103
exp3_scalability,SUSY,5000000,100000,50000,18,2,Linear SVM,varies,-1,-1,1000,1,0.78718,0.47120398900005966,2026-06-04T17:47:58.454122
exp3_scalability,SUSY,5000000,100000,50000,18,2,Linear SVM,varies,-1,-1,1000,2,0.78712,0.4478648320073262,2026-06-04T17:48:00.277157
exp3_scalability,SUSY,5000000,50000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.8012,31.618935075006448,2026-06-04T17:48:05.834108
exp3_scalability,SUSY,5000000,100000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.8023,30.01011443400057,2026-06-04T17:48:31.817974
